date_valid,alpine_status,alpine_status_code,treeline_status,treeline_status_code,belowtree_status,belowtree_status_code,problems,
2013-04-29,No Rating,0,No Rating,0,No Rating,0,"We are no longer issuing Danger ratings for this region. Professional operators are finished for the season, and observations are very limited. See the “Forecast Details” tab immediately below this headline for more information.",
2013-04-30,No Rating,0,No Rating,0,No Rating,0,"We are no longer issuing Danger ratings for this region. Professional operators are finished for the season, and observations are very limited. See the “Forecast Details” tab immediately below this headline for more information.",
2013-11-01,No Rating,0,No Rating,0,No Rating,0,"We are no longer issuing Danger ratings for this region. Professional operators are finished for the season, and observations are very limited. See the “Forecast Details” tab immediately below this headline for more information.",
2013-11-02,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts will begin on Friday Nov 22nd, until then you have to act as your own forecaster. Here are some ideas to help you through the fall. And this should help if you’re wondering Where are the danger ratings?.",
2013-11-03,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts will begin on Friday Nov 22nd, until then you have to act as your own forecaster. Here are some ideas to help you through the fall. And this should help if you’re wondering Where are the danger ratings?.",
2013-11-04,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts will begin on Friday Nov 22nd, until then you have to act as your own forecaster. Here are some ideas to help you through the fall. And this should help if you’re wondering Where are the danger ratings?.",
2013-11-05,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts will begin on Friday Nov 22nd, until then you have to act as your own forecaster. Here are some ideas to help you through the fall. And this should help if you’re wondering Where are the danger ratings?.",
2013-11-06,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts will begin on Friday Nov 22nd, until then you have to act as your own forecaster. Here are some ideas to help you through the fall. And this should help if you’re wondering Where are the danger ratings?.",
2013-11-07,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts will begin on Friday Nov 22nd, until then you have to act as your own forecaster. Here are some ideas to help you through the fall. And this should help if you’re wondering Where are the danger ratings?.",
2013-11-08,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-09,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-10,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-11,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-12,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-13,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-14,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-15,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-16,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-17,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-18,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-19,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-20,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-21,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-22,No Rating,0,No Rating,0,No Rating,0,"Daily forecasts begin Friday November 22nd.  Until then, visit our Forecaster Blog at blogs.avalanche.ca for significant news, conditions updates & ideas on managing early season hazards.",
2013-11-23,Low,1,Low,1,Low,1,This forecast is based on very limited field data. Please feel free to send your observations to forecaster@avalanche.ca.,
2013-11-24,Low,1,Low,1,Low,1,This forecast is based on very limited field data. Please feel free to send your observations to forecaster@avalanche.ca.,
2013-11-25,Low,1,Low,1,Low,1,,
2013-11-26,Low,1,Low,1,No Rating,0,We are hungry for reports right now. If you head out into the hills let us know what you find at forecaster@avalanche.ca.,
2013-11-27,Low,1,Low,1,No Rating,0,"If you've been out in the mountains recently, please help improve these forecasts by telling us what you see. Send a email to: forecaster@avalanche.ca.",
2013-11-28,Low,1,Low,1,No Rating,0,"If you've been out in the mountains recently, please help improve these forecasts by telling us what you see. Send a email to: forecaster@avalanche.ca.",
2013-11-29,Low,1,Low,1,Low,1,"A significant winter storm is approaching this weekend bringing new snow, high winds and elevated danger ratings.",
2013-11-30,Moderate,2,Moderate,2,Low,1,"A significant winter storm is approaching this weekend bringing new snow, high winds and elevated danger ratings.",
2013-12-01,Considerable,3,Considerable,3,Low,1,,
2013-12-02,Moderate,2,Moderate,2,Low,1,,
2013-12-03,Moderate,2,Moderate,2,Low,1,,
2013-12-04,Moderate,2,Moderate,2,Low,1,,
2013-12-05,Moderate,2,Moderate,2,Low,1,,
2013-12-06,Moderate,2,Moderate,2,Low,1,,
2013-12-07,Moderate,2,Moderate,2,Low,1,,
2013-12-08,Moderate,2,Moderate,2,Low,1,,
2013-12-09,Moderate,2,Moderate,2,Low,1,,
2013-12-10,Moderate,2,Moderate,2,Low,1,,
2013-12-11,Moderate,2,Low,1,Low,1,,
2013-12-12,Considerable,3,Moderate,2,Moderate,2,"Avalanche danger will increase throughout the day.
If snowfall amounts or wind strength are greater than forecast then  avalanche danger may be higher than posted.",
2013-12-13,Moderate,2,Moderate,2,Low,1,,
2013-12-14,Considerable,3,Moderate,2,Low,1,,
2013-12-15,Moderate,2,Low,1,Low,1,Weather models disagree about the amounts of precipitation expected overnight and into Sunday. This forecast is based on lower values.,
2013-12-16,Moderate,2,Moderate,2,Low,1,,
2013-12-17,Moderate,2,Moderate,2,Low,1,,
2013-12-18,Moderate,2,Low,1,Low,1,,
2013-12-19,Moderate,2,Low,1,Low,1,,
2013-12-20,Moderate,2,Moderate,2,Low,1,,
2013-12-21,Moderate,2,Low,1,Low,1,,
2013-12-22,Moderate,2,Low,1,Low,1,,
2013-12-23,Considerable,3,Considerable,3,Moderate,2,Avalanche danger ratings in the south of the region may be higher than posted as heavy snowfall is expected in this area.,
2013-12-24,Moderate,2,Moderate,2,Low,1,,
2013-12-25,Moderate,2,Moderate,2,Low,1,,
2013-12-26,Considerable,3,Moderate,2,Low,1,,
2013-12-27,Moderate,2,Moderate,2,Low,1,,
2013-12-28,Moderate,2,Moderate,2,Low,1,,
2013-12-29,Moderate,2,Low,1,Low,1,,
2013-12-30,Moderate,2,Moderate,2,Low,1,,
2013-12-31,Moderate,2,Low,1,Low,1,,
2014-01-01,Moderate,2,Low,1,Low,1,Avalanche Danger is expected to spike during a storm on Thursday.,
2014-01-02,Considerable,3,Moderate,2,Low,1,,
2014-01-03,Considerable,3,Moderate,2,Low,1,,
2014-01-04,Moderate,2,Moderate,2,Low,1,,
2014-01-05,Considerable,3,Moderate,2,Low,1,,
2014-01-06,Moderate,2,Moderate,2,Low,1,,
2014-01-07,Moderate,2,Moderate,2,Low,1,,
2014-01-08,Considerable,3,Moderate,2,Low,1,Forecast snowfall amounts are highly variable throughout the region with the south and direct coastal areas expecting the see the highest accumulations. Pay attention to local conditions.,
2014-01-09,Considerable,3,Moderate,2,Low,1,The track of the incoming weather suggests the south of region will most likely receive the highest accumulations. Pay attention to local conditions.,
2014-01-10,Considerable,3,Considerable,3,Low,1,Danger ratings reflect higher forecast snowfall amounts for Thursday night. Danger could be slightly lower if less snow accumulates. Be sure to make keen local observations. ,
2014-01-11,High,4,High,4,Moderate,2,,
2014-01-12,High,4,Considerable,3,Moderate,2,"The recent storm is loading an unusually thin snowpack above a week layer near the ground. The ""wait 48 hours and you're good"" Coastal mantra does not apply right now as these conditions are likely to persist for some",
2014-01-13,Considerable,3,Considerable,3,Moderate,2,"The recent storm has loaded an unusually thin snowpack above a week layer near the ground. The ""wait 48 hours and you're good"" Coastal mantra does not apply right now as these conditions are likely to persist for some.",
2014-01-14,Considerable,3,Moderate,2,Low,1,We're dealing with an unusual snowpack right now on the Sea to Sky. Check out the recent Forecasters Blog post for a more detailed discussion,
2014-01-15,Considerable,3,Moderate,2,Low,1,We're dealing with an unusual snowpack right now on the Sea to Sky. Check out the recent Forecasters Blog post for a more detailed discussion,
2014-01-16,Considerable,3,Considerable,3,Moderate,2,"Warm temperatures and sunny skies forecast for the next few days will have a significant weakening effect on the snowpack. If solar radiation is particularly strong, the avalanche danger could rise to HIGH.",
2014-01-17,High,4,Considerable,3,Moderate,2,,
2014-01-18,Considerable,3,Moderate,2,Moderate,2,,
2014-01-19,Moderate,2,Moderate,2,Low,1,,
2014-01-20,Moderate,2,Moderate,2,Low,1,,
2014-01-21,Moderate,2,Moderate,2,Low,1,,
2014-01-22,Moderate,2,Low,1,Low,1,,
2014-01-23,Moderate,2,Low,1,Low,1,,
2014-01-24,Moderate,2,Low,1,Low,1,"For those of you planing glacier travel over the weekend, be aware that crevasses are poorly bridged. Check out the recent MCR post from Decker Mtn.",
2014-01-25,Moderate,2,Moderate,2,Low,1,"Check out the latest blog post on deep persistent slab problems.
For those of you planing glacier travel over the weekend, be aware that crevasses are poorly bridged. Check out the recent MCR post from Decker Mtn.",
2014-01-26,Moderate,2,Moderate,2,Low,1,"Check out the latest blog post on deep persistent slab problems.
For those of you planing glacier travel over the weekend, be aware that crevasses are poorly bridged. Check out the recent MCR post from Decker Mtn.",
2014-01-27,Moderate,2,Low,1,Low,1,,
2014-01-28,Low,1,Low,1,Low,1,Freezing levels are dropping and some new snow is on the way. Deep persistent slab problems may still exist in isolated areas. Please see blog post for more information.,
2014-01-29,Low,1,Low,1,Low,1,Some thin new wind slabs are expected to develop with the forecast new snow. New snow is not expected to bond well to the old hard surface where surface hoar and/or facets exist.,
2014-01-30,Moderate,2,Low,1,Low,1,,
2014-01-31,Low,1,Low,1,Low,1,,
2014-02-01,Low,1,Low,1,Low,1,,
2014-02-02,Low,1,Low,1,Low,1,,
2014-02-03,Low,1,Low,1,Low,1,,
2014-02-04,Low,1,Low,1,Low,1,,
2014-02-05,Low,1,Low,1,Low,1,CAC Mobile App version 3.0 is now available on iTunes and Google Play featuring the new Observer Network. See this blog post for more details.,
2014-02-06,Low,1,Low,1,Low,1,CAC Mobile App v3.0 is now available on the App Store (iOS) and Google Play (Android) featuring the new Observer Network. See this blog post for more details.,
2014-02-07,Low,1,Low,1,Low,1,CAC Mobile App v3.0 is now available on the App Store (iOS) and Google Play (Android) featuring the new Observer Network. See this blog post for more details.,
2014-02-08,Low,1,Low,1,Low,1,,
2014-02-09,Low,1,Low,1,Low,1,,
2014-02-10,Considerable,3,Considerable,3,Low,1,"You may be powder-starved, but mother nature is calling the shots with touchy, high consequence conditions expected for the forecast period. Conservative terrain selection will become critical.",
2014-02-11,Considerable,3,Considerable,3,Low,1,,
2014-02-12,High,4,Considerable,3,Moderate,2,,
2014-02-13,High,4,Considerable,3,Considerable,3,,
2014-02-14,High,4,Considerable,3,Considerable,3,,
2014-02-15,Considerable,3,Considerable,3,Considerable,3,"Conservative terrain selection is critical, so don't let the lull before the next storm lure you into a more aggressive approach. Dangerous avalanche conditions still exist.",
2014-02-16,High,4,High,4,Considerable,3,,
2014-02-17,High,4,High,4,Considerable,3,,
2014-02-18,High,4,High,4,Considerable,3,,
2014-02-19,High,4,High,4,Considerable,3,,
2014-02-20,High,4,Considerable,3,Considerable,3,,
2014-02-21,High,4,Considerable,3,Considerable,3,We'll soon be moving from a storm slab problem to a persistent slab problem. Check out this blog post for thoughts on the current situation and strategies for the next the chapter.,
2014-02-22,High,4,Considerable,3,Considerable,3,We'll soon be moving from a storm slab problem to a persistent slab problem. Check out this blog post for thoughts on the current situation and strategies for the next the chapter.,
2014-02-23,High,4,Considerable,3,Considerable,3,Conditions are primed for triggering avalanches. Conservative decision making is essential. Check out the latest forecaster blog for more discussion on the current conditions.,
2014-02-24,Considerable,3,Considerable,3,Considerable,3,Sunshine and significant warming early this week could tip off a fairly widespread natural avalanche cycle.,
2014-02-25,High,4,High,4,Considerable,3,Don't let blue skies and fresh snow lure you into big terrain! A buried persistent weak layer is still lurking and could wake up with forecast sunshine and rapidly rising temperatures. ,
2014-02-26,Considerable,3,Considerable,3,Considerable,3,Forecast sun and high freezing levels may increase the danger from loose wet avalanches and avalanches stepping down to the deeply buried weak layer.,
2014-02-27,Considerable,3,Considerable,3,Moderate,2,Above freezing alpine temperatures are expected to continue. Check out the new Forecaster Blog for an update on the “Touchy Weak Layer.”,
